StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Avg_Price
22285,"DECORATION HEN ON NEST, HANGING",1837,2718.4500000000003,125,1.48
22067,CHOC TRUFFLE GOLD TRINKET POT ,1765,2717.13,180,1.54
22242,5 HOOK HANGER MAGIC TOADSTOOL,1757,2707.05,96,1.54
22757,LARGE RED BABUSHKA NOTEBOOK ,2532,2703.73,223,1.07
21272,SALLE DE BAIN HOOK,2179,2703.11,230,1.24
21328,BALLOONS  WRITING SET ,1632,2691.4,374,1.65
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1678,2691.14,179,1.6
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2343,2682.79,135,1.15
22949,36 DOILIES DOLLY GIRL,1929,2681.85,131,1.39
22667,RECIPE BOX RETRO SPOT DESIGN,952,2674.0000000000005,175,2.81
22162,HEART GARLAND RUSTIC PADDED,925,2671.15,133,2.89
21728,METAL MEDINA LANTERN ,294,2670.6,36,9.08
22990,COTTON APRON PANTRY DESIGN,602,2670.54,140,4.44
84510A,SET OF 4 ENGLISH ROSE COASTERS,2166,2670.54,307,1.23
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1843,2669.95,250,1.45
21682,LARGE MEDINA STAMPED METAL BOWL ,548,2667.21,141,4.87
90057,DIAMANTE RING ASSORTED IN BOX.,1800,2660.88,34,1.48
22066,LOVE HEART TRINKET POT,3406,2654.64,254,0.78
84968A,SET OF 16 VINTAGE ROSE CUTLERY,218,2649.8999999999996,68,12.16
22436,12 COLOURED PARTY BALLOONS,4157,2637.85,255,0.63
21329,DINOSAURS  WRITING SET ,1615,2635.99,369,1.63
23427,STOOL HOME SWEET HOME ,227,2635.9,106,11.61
22754,SMALL RED BABUSHKA NOTEBOOK ,3671,2635.81,379,0.72
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1303,2633.42,189,2.02
23211,RED ROCKING HORSE HAND PAINTED,2206,2631.5,116,1.19
21360,JOY LARGE WOOD LETTERS,433,2631.35,92,6.08
22482,BLUE TEA TOWEL CLASSIC DESIGN,2233,2627.09,201,1.18
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3543,2624.6,395,0.74
84596F,SMALL MARSHMALLOWS PINK BOWL,4174,2623.46,410,0.63
21765,HANGING METAL BIRD BATH,338,2613.9,119,7.73
21508,VINTAGE KID DOLLY CARD ,6472,2611.57,409,0.4
21683,MEDIUM MEDINA STAMPED METAL BOWL ,910,2607.7000000000003,132,2.87
22046,TEA PARTY  WRAPPING PAPER ,6350,2603.0,207,0.41
22675,FRENCH KITCHEN SIGN BLUE METAL,2146,2599.91,226,1.21
22671,FRENCH LAUNDRY SIGN BLUE METAL,1618,2599.46,190,1.61
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",387,2591.85,99,6.7
23053,RECYCLED ACAPULCO MAT PINK,318,2589.9,129,8.14
21897,POTTING SHED CANDLE CITRONELLA,857,2588.27,100,3.02
85049B,LUSH GREENS RIBBONS,2092,2585.36,317,1.24
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1696,2583.5,154,1.52
22473,TV DINNER TRAY VINTAGE PAISLEY,732,2580.44,166,3.53
22177,5 HOOK BLACKBOARD ORGANISER ,300,2579.64,102,8.6
23164,REGENCY CAKE SLICE,564,2579.21,80,4.57
21214,SET OF 72 IVORY PAPER DOILIES,1884,2578.2,125,1.37
22696,WICKER WREATH LARGE,1360,2577.2599999999998,245,1.9
21439,BASKET OF TOADSTOOLS,2123,2576.23,162,1.21
79164,BLACK WINE GLASS,3624,2573.76,67,0.71
85132B,CHARLIE AND LOLA TABLE TINS,893,2573.35,100,2.88
21589,SWALLOW GIANT TUBE MATCHES,1115,2573.25,86,2.31
23534,STOP FOR TEA WALL ART,518,2572.7,41,4.97
21096,SET/6 FRUIT SALAD  PAPER PLATES,15776,2572.34,101,0.16
22080,RIBBON REEL POLKADOTS ,1588,2572.2,194,1.62
22145,CHRISTMAS CRAFT HEART STOCKING ,1260,2566.0,169,2.04
85049F,BABY BOOM RIBBONS ,2074,2565.14,295,1.24
22828,REGENCY MIRROR WITH SHUTTERS,17,2565.0,11,150.88
23212,HEART WREATH DECORATION WITH BELL,2163,2562.63,144,1.18
23100,SILVER BELLS TABLE DECORATION,2090,2562.1,213,1.23
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2106,2561.46,170,1.22
22572,ROCKING HORSE GREEN CHRISTMAS ,3115,2560.39,264,0.82
21788,KIDS RAIN MAC BLUE,3213,2559.0299999999997,174,0.8
23395,BELLE JARDINIERE CUSHION COVER,683,2555.73,175,3.74
21499,BLUE SPOTS  WRAP,6350,2555.0,196,0.4
22519,CHILDS GARDEN BRUSH PINK,1320,2554.98,203,1.94
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,526,2554.08,228,4.86
21742,LARGE ROUND WICKER PLATTER ,429,2552.55,189,5.95
21240,BLUE  SPOTTY CUP,3123,2542.23,298,0.81
22905,CALENDAR IN SEASON DESIGN,935,2541.6400000000003,143,2.72
37340,MULTICOLOUR SPRING FLOWER MUG,13083,2539.31,95,0.19
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2120,2538.43,140,1.2
22349,"DOG BOWL , CHASING BALL DESIGN",695,2537.13,118,3.65
21980,PACK OF 12 RED RETROSPOT TISSUES ,8425,2533.77,345,0.3
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,177,2531.75,107,14.3
20985,HEART CALCULATOR,2131,2531.53,216,1.19
23266,SET OF 3 WOODEN STOCKING DECORATION,1964,2529.64,274,1.29
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,778,2526.02,211,3.25
22208,WOOD STAMP SET THANK YOU,2082,2525.87,311,1.21
82600,N0 SINGING METAL SIGN,1197,2523.78,35,2.11
22132,RED LOVE HEART SHAPE CUP,3044,2521.88,238,0.83
22415,WHITE TISSUE REAM,317,2520.15,204,7.95
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1781,2516.75,155,1.41
22518,CHILDS GARDEN BRUSH BLUE,1304,2515.38,201,1.93
22930,BAKING MOULD HEART MILK CHOCOLATE,1040,2513.12,145,2.42
22179,SET 10 NIGHT OWL LIGHTS,388,2510.34,101,6.47
21688,SILVER PLATE CANDLE BOWL SMALL,850,2507.5000000000005,108,2.95
22974,CHILDRENS DOLLY GIRL MUG,1550,2502.54,163,1.61
23333,IVORY WICKER HEART MEDIUM,2009,2498.65,216,1.24
84944,SET OF 6 KASHMIR FOLKART BAUBLES,911,2493.75,149,2.74
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1208,2493.3,128,2.06
22152,PLACE SETTING WHITE STAR,6129,2493.11,219,0.41
21327,SKULLS WRITING SET ,1512,2492.4,333,1.65
84519A,TOMATO CHARLIE+LOLA COASTER SET,1139,2488.8900000000003,158,2.19
84849D,HOT BATHS SOAP HOLDER,1518,2484.78,227,1.64
21923,RED/CREAM STRIPE FRINGE HAMMOCK,325,2483.75,108,7.64
22200,FRYING PAN PINK POLKADOT ,600,2483.0,120,4.14
84968C,S/16 VINTAGE PISTACHIO CUTLERY,215,2482.0499999999997,30,11.54
22365,DOOR MAT RESPECTABLE HOUSE,358,2479.86,104,6.93
21239,PINK  POLKADOT CUP,3090,2477.52,255,0.8
22927,GREEN GIANT GARDEN THERMOMETER,428,2474.6,140,5.78
22664,TOY TIDY DOLLY GIRL DESIGN,1304,2474.38,178,1.9
22028,PENNY FARTHING BIRTHDAY CARD,6083,2474.29,365,0.41
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1302,2470.82,168,1.9
21486,PINK HEART DOTS HOT WATER BOTTLE,841,2466.87,168,2.93
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,856,2463.6000000000004,94,2.88
21171,BATHROOM METAL SIGN ,1810,2461.2999999999997,226,1.36
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2905,2456.77,243,0.85
21465,PINK FLOWER CROCHET FOOD COVER,695,2456.36,157,3.53
22479,DAISY GARDEN MARKER,1832,2453.7,154,1.34
21422,PORCELAIN ROSE SMALL,3056,2448.36,107,0.8
47480,HANGING PHOTO CLIP ROPE LADDER,1556,2441.68,99,1.57
22073,RETRO SPOT STORAGE JAR,675,2439.09,120,3.61
22816,CARD MOTORBIKE SANTA,5948,2438.4,299,0.41
21224,SET/4 SKULL BADGES,1956,2437.4,207,1.25
22449,SILK PURSE BABUSHKA PINK,729,2437.08,157,3.34
23681,LUNCH BAG RED VINTAGE DOILY,1547,2432.55,118,1.57
22439,6 ROCKET BALLOONS ,3699,2431.95,307,0.66
22914,BLUE COAT RACK PARIS FASHION,529,2429.19,149,4.59
15044C,PURPLE PAPER PARASOL,862,2428.5,160,2.82
23407,SET OF 2 TRAYS HOME SWEET HOME,248,2426.72,118,9.79
22792,FLUTED ANTIQUE CANDLE HOLDER,2951,2421.25,171,0.82
22291,"SPRING DEC , HANGING CHICK CREAM",1872,2419.2,118,1.29
22503,CABIN BAG VINTAGE PAISLEY,105,2417.15,35,23.02
79320,FLAMINGO LIGHTS,527,2416.85,76,4.59
22081,RIBBON REEL FLORA + FAUNA ,1455,2411.87,212,1.66
21324,HANGING MEDINA LANTERN SMALL,938,2410.7000000000003,126,2.57
21821,GLITTER STAR GARLAND WITH BELLS ,651,2408.85,107,3.7
22650,CERAMIC PIRATE CHEST MONEY BANK,1689,2403.45,221,1.42
23542,WALL ART 70'S ALPHABET ,334,2399.58,55,7.18
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1818,2397.7799999999997,79,1.32
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1203,2397.3,100,1.99
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1842,2396.7,249,1.3
21693,SMALL HAMMERED SILVER CANDLEPOT ,810,2387.1000000000004,99,2.95
22202,MILK PAN PINK RETROSPOT,660,2385.7200000000003,116,3.61
22500,SET OF 2 TINS JARDIN DE PROVENCE,553,2383.85,177,4.31
23535,BICYCLE SAFTEY WALL ART,458,2371.94,39,5.18
21792,CLASSIC FRENCH STYLE BASKET GREEN ,478,2368.1,132,4.95
22891,TEA FOR ONE POLKADOT,549,2362.0099999999998,155,4.3
22937,BAKING MOULD CHOCOLATE CUPCAKES,915,2358.89,133,2.58
22651,GENTLEMAN SHIRT REPAIR KIT ,2923,2356.63,150,0.81
22419,LIPSTICK PEN RED,5641,2350.86,287,0.42
21898,POTTING SHED ROSE CANDLE,760,2349.88,88,3.09
21813,GARLAND WITH STARS AND BELLS,484,2345.4,87,4.85
22197,"POPCORN HOLDER , SMALL ",3070,2344.2999999999997,81,0.76
23292,SPACEBOY CHILDRENS CUP,1951,2343.07,159,1.2
22146,EASTER CRAFT IVY WREATH WITH CHICK,1343,2342.85,99,1.74
22231,JIGSAW TREE WITH BIRDHOUSE,1948,2340.58,220,1.2
84754,S/15 SILVER GLASS BAUBLES IN BAG,1958,2338.06,161,1.19
21204,DAISIES  HONEYCOMB GARLAND ,1478,2337.9,144,1.58
22540,MINI JIGSAW CIRCUS PARADE ,6063,2337.06,151,0.39
22217,T-LIGHT HOLDER HANGING LACE,2176,2336.02,172,1.07
82597,BOMBS AWAY METAL SIGN,1153,2332.7400000000002,163,2.02
23131,MISTLETOE HEART WREATH CREAM,575,2332.13,103,4.06
22939,APRON APPLE DELIGHT,492,2330.4,112,4.74
22315,200 RED + WHITE BENDY STRAWS,1930,2325.86,296,1.21
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1210,2323.7000000000003,115,1.92
22495,SET OF 2 ROUND TINS CAMEMBERT ,879,2322.3300000000004,189,2.64
51014C,"FEATHER PEN,COAL BLACK",3843,2321.47,175,0.6
22818,CARD CHRISTMAS VILLAGE,5574,2319.48,288,0.42
23341,PINK DINER WALL CLOCK,281,2317.1,98,8.25
22270,HAPPY EASTER HANGING DECORATION,631,2314.41,129,3.67
22811,SET OF 6 T-LIGHTS CACTI ,891,2310.9300000000003,69,2.59
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,304,2307.8,112,7.59
22155,STAR DECORATION RUSTIC,5487,2304.54,221,0.42
85206B,PINK FELT EASTER EGG BASKET,1474,2303.3,162,1.56
22613,PACK OF 20 SPACEBOY NAPKINS,2962,2302.48,226,0.78
37502,TEA TIME MUG IN GIFT BOX,806,2300.9,148,2.85
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2292,2299.64,221,1.0
21948,SET OF 6 CAKE CHOPSTICKS,1990,2298.31,114,1.15
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2744,2298.0,33,0.84
21686,MEDINA STAMPED METAL STOOL,61,2296.9500000000003,29,37.65
23570,TRADITIONAL PICK UP STICKS GAME ,1836,2295.0,231,1.25
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,605,2293.17,155,3.79
22911,PAPER CHAIN KIT LONDON,817,2292.9900000000002,143,2.81
22789,T-LIGHT HOLDER SWEETHEART HANGING,1201,2292.09,180,1.91
20668,DISCO BALL CHRISTMAS DECORATION,20550,2292.04,309,0.11
84912A,PINK ROSE WASHBAG,891,2291.25,97,2.57
21747,SMALL SKULL WINDMILL,1983,2289.03,128,1.15
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2998,2282.2799999999997,263,0.76
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1412,2281.7999999999997,225,1.62
84968E,S/16 VINTAGE BLACK CUTLERY,199,2278.0499999999997,27,11.45
21784,SHOE SHINE BOX ,231,2275.25,135,9.85
23437, 50'S CHRISTMAS GIFT BAG LARGE,1885,2272.25,109,1.21
22933,BAKING MOULD EASTER EGG MILK CHOC,876,2272.2000000000003,91,2.59
21642,ASSORTED TUTTI FRUTTI PEN,4217,2270.85,184,0.54
23412,HEART MIRROR ANTIQUE WHITE,351,2269.14,71,6.46
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1848,2266.68,148,1.23
21464,DISCO BALL ROTATOR BATTERY OPERATED,534,2265.5,214,4.24
23526,WALL ART DOG LICENCE ,474,2265.18,62,4.78
21973,SET OF 36 MUSHROOM PAPER DOILIES,1614,2253.9,161,1.4
84795C,OCEAN STRIPE HAMMOCK ,294,2253.3,105,7.66
85015,SET OF 12  VINTAGE POSTCARD SET,2709,2250.87,144,0.83
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,560,2248.14,85,4.01
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,448,2247.36,95,5.02
23489,VINTAGE BELLS GARLAND,784,2246.56,127,2.87
21789,KIDS RAIN MAC PINK,2754,2245.68,177,0.82
22537,MAGIC DRAWING SLATE DINOSAUR,5563,2244.3,282,0.4
22153,ANGEL DECORATION STARS ON DRESS,5389,2243.2200000000003,191,0.42
72799E,IVORY PILLAR CANDLE SILVER FLOCK,1132,2242.84,132,1.98
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1593,2242.65,211,1.41
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,916,2242.12,98,2.45
21616,4 PEAR BOTANICAL DINNER CANDLES,1081,2241.25,155,2.07
21203,BUTTERFLIES  HONEYCOMB GARLAND,1445,2240.25,106,1.55
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1105,2232.73,111,2.02
21352,EUCALYPTUS & PINECONE  WREATH,742,2232.7000000000003,82,3.01
22642,SET OF 4 NAPKIN CHARMS STARS   ,959,2230.7000000000003,130,2.33
21462,"NURSERY A,B,C PAINTED LETTERS",397,2230.15,157,5.62
22742,MAKE YOUR OWN PLAYTIME CARD KIT,960,2227.4400000000005,161,2.32
21823,PAINTED METAL HEART WITH HOLLY BELL,2268,2224.24,166,0.98
85034C,3 ROSE MORRIS BOXED CANDLES,1237,2223.73,158,1.8
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,716,2223.32,133,3.11
85199S,SMALL HANGING IVORY/RED WOOD BIRD,5336,2222.99,291,0.42
21437,24 HANGING EASTER EGGS FLORAL TUB,654,2222.1,99,3.4
22609,PENS ASSORTED SPACEBALL,6758,2221.1,152,0.33
22072,TEA CUP AND SAUCER RETRO SPOT,614,2218.98,103,3.61
22897,OVEN MITT APPLES DESIGN,1549,2214.61,218,1.43
22713,CARD I LOVE LONDON ,5625,2214.2799999999997,240,0.39
84912B,GREEN ROSE WASHBAG,870,2212.5,84,2.54
23316,RED REFECTORY CLOCK ,235,2212.25,95,9.41
21809,CHRISTMAS HANGING TREE WITH BELL,2868,2202.69,148,0.77
21323,HANGING MEDINA LANTERN LARGE,704,2201.25,54,3.13
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1268,2200.2,226,1.74
23498,CLASSIC BICYCLE CLIPS ,1587,2200.15,86,1.39
23188,VINTAGE  2 METRE FOLDING RULER,1321,2197.69,127,1.66
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1497,2194.75,132,1.47
84840,SWEETHEART CARRY-ALL BASKET,263,2194.7,126,8.34
22451,SILK PURSE BABUSHKA RED,668,2194.6000000000004,117,3.29
22731,3D CHRISTMAS STAMPS STICKERS ,1756,2192.68,169,1.25
22281,EASTER TREE YELLOW BIRDS,423,2192.25,98,5.18
21873,IF YOU CAN'T STAND THE HEAT MUG,1943,2191.75,150,1.13
23054,RECYCLED ACAPULCO MAT LAVENDER,266,2189.7,109,8.23
23330,DECORATIVE WICKER HEART MEDIUM,1751,2181.19,195,1.25
23079,TOADSTOOL BEDSIDE LIGHT ,246,2180.7,103,8.86
21680,WOODLAND  STICKERS,2652,2179.3199999999997,149,0.82
22711,WRAP CIRCUS PARADE,5302,2178.84,178,0.41
22776,SWEETHEART 3 TIER CAKE STAND ,222,2174.1,122,9.79
21819,GLITTER CHRISTMAS STAR ,3780,2173.7599999999998,231,0.58
85227,SET OF 6 3D KIT CARDS FOR KIDS,2575,2172.1299999999997,261,0.84
22375,AIRLINE BAG VINTAGE JET SET BROWN,471,2171.25,194,4.61
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2654,2170.1,242,0.82
20960,WATERMELON BATH SPONGE,1739,2169.95,141,1.25
79072,TEATIME CAKE TIN WITH HANDLE,230,2168.5,63,9.43
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,539,2167.85,65,4.02
21696,SMALL SILVER TRELLIS CANDLEPOT,734,2165.3,95,2.95
21681,GIANT MEDINA STAMPED METAL BOWL ,228,2164.2,74,9.49
22831,WHITE BROCANTE SOAP DISH,751,2157.8500000000004,118,2.87
22306,SILVER MUG BONE CHINA TREE OF LIFE,1578,2157.17,148,1.37
23401,RUSTIC MIRROR WITH LACE HEART,443,2155.51,70,4.87
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1116,2154.5,134,1.93
35001W,HAND OPEN SHAPE DECO.WHITE,750,2154.2400000000002,108,2.87
22824,3 TIER SWEETHEART GARDEN SHELF,61,2153.9500000000003,48,35.31
23265,SET OF 3 WOODEN TREE DECORATIONS,1665,2153.71,246,1.29
22091,EMPIRE TISSUE BOX,3039,2152.81,242,0.71
22539,MINI JIGSAW DOLLY GIRL,5512,2150.5699999999997,169,0.39
22952,72 CAKE CASES VINTAGE CHRISTMAS,4293,2148.99,99,0.5
23406,HOME SWEET HOME KEY HOLDER,434,2148.54,94,4.95
22376,AIRLINE BAG VINTAGE JET SET WHITE,449,2148.09,191,4.78
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2197,2147.93,209,0.98
22735,RIBBON REEL SOCKS AND MITTENS,1318,2146.38,159,1.63
22829,SWEETHEART WIRE WALL TIDY,223,2146.35,103,9.62
22525,CHILDRENS GARDEN GLOVES PINK,1741,2145.85,240,1.23
85034A,3 GARDENIA MORRIS BOXED CANDLES,819,2145.11,110,2.62
21012,ANTIQUE ALL GLASS CANDLESTICK,1470,2143.08,141,1.46
22524,CHILDRENS GARDEN GLOVES BLUE,1735,2142.91,232,1.24
22325,MOBILE VINTAGE HEARTS ,439,2137.35,155,4.87
21468,BUTTERFLY CROCHET FOOD COVER,619,2136.67,118,3.45
84795B,SUNSET CHECK HAMMOCK,283,2135.85,83,7.55
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,708,2134.0400000000004,154,3.01
21330,WOODLAND ANIMAL  WRITING SET ,1357,2133.0499999999997,127,1.57
23445,ICE CREAM BUBBLES,2647,2131.0099999999998,94,0.81
22708,WRAP DOLLY GIRL,5300,2130.0,158,0.4
23252,VINTAGE RED ENAMEL TRIM JUG ,578,2123.34,123,3.67
23093,SMALL PARISIENNE HEART PHOTO FRAME ,915,2122.67,123,2.32
84818,DANISH ROSE PHOTO FRAME,1691,2122.61,153,1.26
17091J,VANILLA INCENSE IN TIN,3931,2122.19,161,0.54
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1169,2118.21,64,1.81
22409,MONEY BOX BISCUITS DESIGN,1590,2112.8999999999996,119,1.33
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,613,2112.17,154,3.45
22452,MEASURING TAPE BABUSHKA PINK,749,2111.3500000000004,124,2.82
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,735,2110.65,134,2.87
23232,WRAP VINTAGE LEAF DESIGN,5251,2109.42,134,0.4
22021,BLUE FELT EASTER EGG BASKET,1305,2106.45,208,1.61
23233,WRAP POPPIES  DESIGN,5175,2105.5,158,0.41
22983,CARD BILLBOARD FONT,5122,2103.75,335,0.41
23501,KEY RING BASEBALL BOOT UNION JACK,1770,2103.3,85,1.19
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,457,2102.55,70,4.6
47570,ENGLISH ROSE TABLE CLOTH,207,2096.55,66,10.13
22200,FRYING PAN PINK POLKADOT,549,2094.29,108,3.81
85199L,LARGE HANGING IVORY & RED WOOD BIRD,3303,2092.23,188,0.63
23046,PAPER LANTERN 9 POINT DELUXE STAR,347,2091.55,34,6.03
84469,ROSE DES PADDED FLOOR CUSHION,653,2090.68,39,3.2
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2045,2087.77,199,1.02
85054,FRENCH ENAMEL POT W LID,843,2083.9100000000003,159,2.47
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,829,2082.15,64,2.51
23526,DOG LICENCE WALL ART,408,2081.64,29,5.1
21245,GREEN  SPOTTY PLATE ,1284,2077.7999999999997,131,1.62
23504,PLAYING CARDS JUBILEE UNION JACK,1661,2073.73,190,1.25
21826,EIGHT PIECE DINOSAUR SET,1691,2072.71,188,1.23
23536,VILLAGE SHOW WALL ART,386,2072.42,18,5.37
22024,RAINY LADIES BIRTHDAY CARD,5155,2069.53,292,0.4
21866,UNION JACK FLAG LUGGAGE TAG,1659,2068.4,294,1.25
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1781,2066.65,83,1.16
22716,CARD CIRCUS PARADE,5020,2066.43,341,0.41
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,982,2062.2000000000003,118,2.1
21421,PORCELAIN ROSE LARGE ,1767,2060.55,88,1.17
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1272,2060.4,136,1.62
21651,HANGING GLASS ETCHED TEALIGHT,1301,2060.25,107,1.58
22223,CAKE PLATE LOVEBIRD PINK,559,2060.25,125,3.69
22350,CAT BOWL ,862,2057.7,97,2.39
20665,RED SPOTTY PURSE ,698,2051.9,123,2.94
84670,JAPANESE CROCHETED ANIMAL,5092,2045.04,168,0.4
21288,STRIPEY CHOCOLATE NESTING BOXES,851,2036.8500000000001,130,2.39
84691,PACK 20 DOLLY PEGS,2616,2036.3999999999999,179,0.78
21531,RETRO SPOT SUGAR JAM BOWL,853,2034.75,141,2.39
22363,GLASS JAR MARMALADE ,735,2034.2900000000002,128,2.77
22191,EAU DE NIL DINER WALL CLOCK,244,2033.2,116,8.33
21811,CHRISTMAS HANGING HEART WITH BELL,1647,2031.3899999999999,132,1.23
22342,HOME GARLAND PAINTED ZINC ,1608,2029.2,115,1.26
22920,HERB MARKER BASIL,3370,2027.0000000000002,195,0.6
22973,CHILDREN'S CIRCUS PARADE MUG,1254,2026.78,117,1.62
21804,WHITE CHRISTMAS GARLAND STARS TREES,543,2025.45,106,3.73
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2440,2024.81,224,0.83
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,1302,2024.7,70,1.56
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,524,2023.8,40,3.86
23438, RED SPOT GIFT BAG LARGE,1686,2023.5,92,1.2
21408,SPOTTY PINK DUCK DOORSTOP,580,2017.34,139,3.48
22471,TV DINNER TRAY AIR HOSTESS ,553,2017.33,122,3.65
22714,CARD BIRTHDAY COWBOY,5097,2016.93,253,0.4
84676,BATH DUCK WATERING CAN,832,2016.5200000000002,98,2.42
23543,KEEP CALM WALL ART ,269,2015.97,20,7.49
22336,DOVE DECORATION PAINTED ZINC ,4442,2014.76,150,0.45
51014L,"FEATHER PEN,LIGHT PINK",3238,2014.56,164,0.62
21274,EMBOSSED HEART 3 DRAWER SHELF,159,2012.85,89,12.66
22292,"SPRING DEC , HANGING CHICK  YELLOW",1550,2009.8999999999999,92,1.3
21808,"CHRISTMAS GARLAND STARS,TREES",801,2008.75,79,2.51
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4201,2006.23,161,0.48
21246,RED SPOTTY BIG BOWL,408,2002.8000000000002,87,4.91
40018F,CHERRY DESIGN PAPERLANTERNS,1064,2000.4399999999998,97,1.88
23326,HANGING MINI COLOURED BOTTLES,3369,1999.59,55,0.59
22129,PARTY CONES CANDY TREE DECORATION,2510,1998.56,98,0.8
23152,IVORY SWEETHEART WIRE LETTER RACK ,541,1998.51,149,3.69
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,280,1994.0,42,7.12
21077,SET/20 WOODLAND PAPER NAPKINS ,2745,1990.53,167,0.73
22454,MEASURING TAPE BABUSHKA RED,707,1989.65,106,2.81
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,698,1982.3000000000002,120,2.84
23302,KNEELING MAT HOUSEWORK  DESIGN,1473,1980.71,187,1.34
23403,LETTER HOLDER HOME SWEET HOME,595,1980.31,110,3.33
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1434,1980.1799999999998,78,1.38
22514,CHILDS GARDEN SPADE BLUE,1022,1978.68,193,1.94
21905,MORE BUTTER METAL SIGN ,1520,1977.8500000000001,195,1.3
21617,4 LILY  BOTANICAL DINNER CANDLES,778,1970.0,142,2.53
17084R,ASSORTED INCENSE PACK,10625,1968.45,66,0.19
23031,DRAWER KNOB CRACKLE GLAZE PINK,1216,1968.0,136,1.62
23424,GINGHAM RECIPE BOOK BOX,409,1966.95,103,4.81
23490,T-LIGHT HOLDER HANGING LOVE BIRD,533,1965.63,95,3.69
23020,GLASS  SONGBIRD STORAGE JAR,165,1965.3,69,11.91
22935,BAKING MOULD ROSE MILK CHOCOLATE,673,1964.25,52,2.92
15058C,ICE CREAM DESIGN GARDEN PARASOL,413,1963.35,71,4.75
23352,ROLL WRAP 50'S RED CHRISTMAS ,1593,1961.01,162,1.23
16237,SLEEPING CAT ERASERS,9730,1959.3,340,0.2
23396,LE JARDIN BOTANIQUE CUSHION COVER,521,1948.23,139,3.74
23227,FILIGREE HEART BUTTERFLY WHITE ,1592,1947.06,87,1.22
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1251,1946.55,108,1.56
23374,RED SPOT PAPER GIFT BAG,2444,1944.08,122,0.8
21504,SKULLS GREETING CARD,4838,1942.68,284,0.4
23251,VINTAGE RED ENAMEL TRIM MUG ,1633,1940.45,101,1.19
22023,EMPIRE BIRTHDAY CARD,4812,1939.47,311,0.4
20703,BLUE PADDED SOFT MOBILE,459,1938.25,165,4.22
22190,LOCAL CAFE MUG,1164,1935.93,124,1.66
